discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name
Athletics,sydney-2000,marathon men,Men,SILVER,Athlete,,Erick WAINAINA,Kenya
Athletics,sydney-2000,marathon men,Men,BRONZE,Athlete,,Tesfaye TOLA,Ethiopia
Athletics,sydney-2000,shot put men,Men,GOLD,Athlete,,Arsi HARJU,Finland
Athletics,sydney-2000,shot put men,Men,SILVER,Athlete,,Adam NELSON,United States of America
Athletics,sydney-2000,shot put men,Men,BRONZE,Athlete,,John GODINA,United States of America
Athletics,sydney-2000,200m men,Men,GOLD,Athlete,,Kostas KENTERIS,Greece
Athletics,sydney-2000,200m men,Men,SILVER,Athlete,,Darren CAMPBELL,Great Britain
Athletics,sydney-2000,200m men,Men,BRONZE,Athlete,,Ato BOLDON,Trinidad and Tobago
Athletics,sydney-2000,5000m women,Women,GOLD,Athlete,,Gabriela SZABO,Romania
Athletics,sydney-2000,5000m women,Women,SILVER,Athlete,,Sonia O'SULLIVAN,Ireland
Athletics,sydney-2000,5000m women,Women,BRONZE,Athlete,,Gete WAMI,Ethiopia
Athletics,sydney-2000,1500m men,Men,GOLD,Athlete,,Noah Kiprono NGENYI,Kenya
Athletics,sydney-2000,1500m men,Men,SILVER,Athlete,,Hicham EL GUERROUJ,Morocco
Athletics,sydney-2000,1500m men,Men,BRONZE,Athlete,,Bernard LAGAT,Kenya
Athletics,sydney-2000,pole vault women,Women,GOLD,Athlete,,Stacy DRAGILA,United States of America
Athletics,sydney-2000,pole vault women,Women,SILVER,Athlete,,Tatiana GRIGORIEVA,Australia
Athletics,sydney-2000,pole vault women,Women,BRONZE,Athlete,,Vala FLOSADOTTIR,Iceland
Athletics,sydney-2000,pole vault men,Men,GOLD,Athlete,,Nick HYSONG,United States of America
Athletics,sydney-2000,pole vault men,Men,SILVER,Athlete,,Lawrence JOHNSON,United States of America
Athletics,sydney-2000,pole vault men,Men,BRONZE,Athlete,,Maksim TARASOV,Russian Federation
Athletics,sydney-2000,400m hurdles men,Men,GOLD,Athlete,,Angelo TAYLOR,United States of America
Athletics,sydney-2000,400m hurdles men,Men,SILVER,Athlete,,Hadi Soua'an Al-Somaily,Saudi Arabia
Athletics,sydney-2000,400m hurdles men,Men,BRONZE,Athlete,,Llewellyn HERBERT,South Africa
Athletics,sydney-2000,javelin throw men,Men,GOLD,Athlete,,Jan ŽELEZNÝ,Czech Republic
Athletics,sydney-2000,javelin throw men,Men,SILVER,Athlete,,Steve BACKLEY,Great Britain
Athletics,sydney-2000,javelin throw men,Men,BRONZE,Athlete,,Sergey MAKAROV,Russian Federation
Athletics,sydney-2000,100m women,Women,SILVER,Athlete,,Aikaterini Thanou,Greece
Athletics,sydney-2000,100m women,Women,SILVER,Athlete,,Tanya LAWRENCE,Jamaica
Athletics,sydney-2000,100m women,Women,BRONZE,Athlete,,Merlene OTTEY-PAGE,Jamaica
Athletics,sydney-2000,shot put women,Women,GOLD,Athlete,,Yanina PRAVALINSKAY-KAROLCHYK,Belarus
Athletics,sydney-2000,shot put women,Women,SILVER,Athlete,,Larisa PELESHENKO,Russian Federation
Athletics,sydney-2000,shot put women,Women,BRONZE,Athlete,,Astrid KUMBERNUSS,Germany
Athletics,sydney-2000,4x400m relay women,Women,GOLD,GameTeam,United States team,,United States of America
Athletics,sydney-2000,4x400m relay women,Women,SILVER,GameTeam,Jamaica team,,Jamaica
Athletics,sydney-2000,4x400m relay women,Women,BRONZE,GameTeam,Russian Federation team,,Russian Federation
Athletics,sydney-2000,400m men,Men,GOLD,Athlete,,Michael JOHNSON,United States of America
Athletics,sydney-2000,400m men,Men,SILVER,Athlete,,Alvin HARRISON,United States of America
Athletics,sydney-2000,400m men,Men,BRONZE,Athlete,,Greg HAUGHTON,Jamaica
Athletics,sydney-2000,triple jump men,Men,GOLD,Athlete,,Jonathan David EDWARDS,Great Britain
Athletics,sydney-2000,triple jump men,Men,SILVER,Athlete,,Yoel GARCIA LUIS,Cuba
Athletics,sydney-2000,triple jump men,Men,BRONZE,Athlete,,Denis KAPUSTIN,Russian Federation
Athletics,sydney-2000,10000m women,Women,GOLD,Athlete,,Derartu TULU,Ethiopia
Athletics,sydney-2000,10000m women,Women,SILVER,Athlete,,Gete WAMI,Ethiopia
Athletics,sydney-2000,10000m women,Women,BRONZE,Athlete,,Fernanda RIBEIRO,Portugal
Athletics,sydney-2000,400m hurdles women,Women,GOLD,Athlete,,Irina PRIVALOVA,Russian Federation
Athletics,sydney-2000,400m hurdles women,Women,SILVER,Athlete,,Deon Marie HEMMINGS,Jamaica
Athletics,sydney-2000,400m hurdles women,Women,BRONZE,Athlete,,Nezha BIDOUANE,Morocco
Athletics,sydney-2000,triple jump women,Women,GOLD,Athlete,,Tereza MARINOVA,Bulgaria
Athletics,sydney-2000,triple jump women,Women,SILVER,Athlete,,Tatyana LEBEDEVA,Russian Federation
Athletics,sydney-2000,triple jump women,Women,BRONZE,Athlete,,Olena HOVOROVA,Ukraine
Athletics,sydney-2000,800m women,Women,GOLD,Athlete,,Maria MUTOLA,Mozambique
Athletics,sydney-2000,800m women,Women,SILVER,Athlete,,Stephanie GRAF,Austria
Athletics,sydney-2000,800m women,Women,BRONZE,Athlete,,Kelly HOLMES,Great Britain
Athletics,sydney-2000,400m women,Women,GOLD,Athlete,,Cathy FREEMAN,Australia
Athletics,sydney-2000,400m women,Women,SILVER,Athlete,,Lorraine FENTON,Jamaica
Athletics,sydney-2000,400m women,Women,BRONZE,Athlete,,Katharine MERRY,Great Britain
Athletics,sydney-2000,high jump women,Women,GOLD,Athlete,,Yelena YELESINA,Russian Federation
Athletics,sydney-2000,high jump women,Women,SILVER,Athlete,,Hestrie CLOETE,South Africa
Athletics,sydney-2000,high jump women,Women,BRONZE,Athlete,,Oana Mușunoi-Pantelimon,Romania
Athletics,sydney-2000,high jump women,Women,BRONZE,Athlete,,Kajsa BERGQVIST,Sweden
Athletics,sydney-2000,110m hurdles men,Men,GOLD,Athlete,,Anier GARCIA,Cuba
Athletics,sydney-2000,110m hurdles men,Men,SILVER,Athlete,,Terrence TRAMMELL,United States of America
Athletics,sydney-2000,110m hurdles men,Men,BRONZE,Athlete,,Mark CREAR,United States of America
Athletics,sydney-2000,4x100m relay women,Women,GOLD,GameTeam,The Bahamas team,,Bahamas
Athletics,sydney-2000,4x100m relay women,Women,SILVER,GameTeam,Jamaica team,,Jamaica
Athletics,sydney-2000,4x100m relay women,Women,BRONZE,GameTeam,United States team,,United States of America
Athletics,sydney-2000,long jump women,Women,GOLD,Athlete,,Heike DRECHSLER,Germany
Athletics,sydney-2000,long jump women,Women,SILVER,Athlete,,Fiona MAY,Italy
Athletics,sydney-2000,long jump women,Women,BRONZE,Athlete,,Tatyana KOTOVA,Russian Federation
Athletics,sydney-2000,hammer throw men,Men,GOLD,Athlete,,Szymon ZIOLKOWSKI,Poland
Athletics,sydney-2000,hammer throw men,Men,SILVER,Athlete,,Nicola VIZZONI,Italy
Athletics,sydney-2000,hammer throw men,Men,BRONZE,Athlete,,Igor ASTAPKOVICH,Belarus
Athletics,sydney-2000,long jump men,Men,GOLD,Athlete,,Ivan PEDROSO,Cuba
Athletics,sydney-2000,long jump men,Men,SILVER,Athlete,,Jai TAURIMA,Australia
Athletics,sydney-2000,long jump men,Men,BRONZE,Athlete,,Roman SCHURENKO,Ukraine
